id,sentiment
7427,neutral
28157,neutral
28607,love
28065,worry
12618,neutral
36807,neutral
34254,neutral
31155,neutral
23805,neutral
11532,neutral
32475,worry
16930,neutral
10506,neutral
18043,worry
7974,neutral
33784,worry
32500,worry
23529,neutral
15980,neutral
7503,neutral
4619,worry
28675,neutral
16429,neutral
2363,neutral
6527,sadness
17233,neutral
37092,neutral
9087,worry
35922,happiness
1348,worry
31510,happiness
11149,worry
31519,love
39818,worry
35474,happiness
10709,worry
10331,sadness
20839,worry
34034,neutral
6244,worry
6388,sadness
17212,sadness
19767,worry
6379,neutral
37371,neutral
33550,love
33860,happiness
4040,neutral
31114,love
19849,worry
16467,neutral
14077,worry
977,worry
21523,worry
8028,worry
36759,love
8231,neutral
28100,happiness
14137,neutral
21266,neutral
32481,neutral
27149,neutral
36101,neutral
29110,happiness
5809,love
6662,worry
16096,neutral
13641,neutral
34570,love
18080,neutral
29544,neutral
14399,neutral
19626,neutral
29684,neutral
4851,worry
27970,neutral
32494,happiness
31190,neutral
17239,neutral
27868,neutral
34413,neutral
7049,worry
38786,neutral
31534,love
927,neutral
35093,happiness
33192,happiness
16718,neutral
5893,neutral
25383,happiness
33436,neutral
23972,sadness
6888,sadness
27450,worry
26748,neutral
17353,neutral
35251,neutral
35947,happiness
36490,neutral
6049,worry
6225,neutral
38018,neutral
24862,neutral
37015,happiness
37716,love
27188,neutral
1710,love
29366,love
12301,sadness
33846,worry
26605,worry
34432,neutral
28364,neutral
25674,happiness
15130,sadness
6514,neutral
9021,worry
3834,neutral
29452,neutral
15902,neutral
12384,neutral
27104,neutral
4448,sadness
8474,neutral
9887,neutral
8692,worry
12954,neutral
25887,neutral
15547,neutral
28428,happiness
15832,neutral
15602,worry
317,worry
2255,neutral
26352,worry
6757,worry
23517,neutral
30529,love
20147,neutral
15273,sadness
17756,neutral
12434,worry
29789,worry
5749,sadness
29471,neutral
27617,neutral
2867,neutral
19530,worry
4416,worry
25253,neutral
4193,neutral
27953,neutral
5455,worry
25541,happiness
29060,happiness
34100,love
25797,neutral
29603,neutral
1696,neutral
11895,sadness
34807,happiness
13951,sadness
26468,neutral
35785,neutral
37034,neutral
22691,neutral
21163,neutral
23867,love
14926,worry
12758,neutral
36079,neutral
12509,happiness
5342,sadness
18560,sadness
24650,neutral
17663,neutral
8057,neutral
20871,neutral
9527,worry
2577,sadness
31909,love
17526,neutral
35886,happiness
39080,love
918,sadness
10926,worry
22271,neutral
34334,neutral
23891,worry
26157,happiness
7359,neutral
35702,worry
20701,happiness
36421,happiness
19268,worry
20717,happiness
7893,worry
1661,worry
39333,love
33294,neutral
28542,happiness
28638,neutral
23584,neutral
30465,neutral
5511,sadness
36962,neutral
27985,neutral
31083,neutral
35602,neutral
26967,neutral
32257,neutral
22348,neutral
13694,sadness
18387,worry
22793,neutral
37125,neutral
19152,neutral
9150,hate
8170,neutral
13256,worry
11997,neutral
24958,neutral
12065,neutral
22146,neutral
15727,neutral
39271,neutral
27934,happiness
9564,neutral
16797,worry
30653,love
36505,happiness
35687,love
36180,love
38234,neutral
30748,love
9291,worry
26097,happiness
25884,love
8517,sadness
21306,worry
37454,neutral
6433,worry
15528,neutral
10289,neutral
12959,worry
31460,happiness
9936,neutral
27276,happiness
9057,neutral
33427,neutral
20271,happiness
7615,neutral
28239,neutral
11963,worry
18152,worry
14894,happiness
26243,love
5053,happiness
19672,worry
1092,worry
15397,worry
3799,neutral
36583,happiness
33419,neutral
710,neutral
14695,worry
35560,neutral
1732,worry
16071,worry
32048,love
39233,neutral
3789,neutral
24850,neutral
6366,worry
36991,love
5610,sadness
18490,worry
33043,worry
13889,worry
28787,worry
32282,love
7003,neutral
16003,neutral
30253,worry
16780,sadness
18379,neutral
10648,happiness
23915,happiness
32478,worry
20745,neutral
1588,worry
37281,neutral
35049,love
15320,neutral
18764,neutral
28709,happiness
4410,neutral
23843,happiness
20916,happiness
25597,neutral
1837,happiness
39365,happiness
3529,worry
36825,worry
22395,neutral
15895,sadness
10339,neutral
12921,worry
2437,worry
20797,neutral
16425,neutral
32401,happiness
4148,sadness
16781,neutral
38168,happiness
24840,neutral
6319,worry
1434,worry
30262,sadness
4404,worry
39461,love
12082,neutral
9806,neutral
26099,neutral
11976,happiness
17751,neutral
20633,neutral
5923,worry
28522,happiness
6111,sadness
18934,worry
21056,love
19600,sadness
12472,neutral
26706,neutral
18647,neutral
26925,worry
20959,neutral
33727,neutral
16179,sadness
13802,neutral
12311,neutral
12403,worry
12637,worry
23101,happiness
5742,neutral
24060,neutral
7487,sadness
28517,neutral
15278,neutral
35637,neutral
37943,happiness
23444,neutral
14632,neutral
20366,neutral
12362,neutral
3226,worry
4800,sadness
6885,sadness
8920,worry
35293,love
34763,neutral
35940,worry
37354,neutral
98,neutral
15289,worry
21345,love
13004,neutral
19000,sadness
5676,worry
25461,neutral
993,worry
19564,neutral
326,worry
21374,neutral
13651,worry
12143,neutral
31945,neutral
11872,worry
17686,happiness
39582,love
21901,love
10609,worry
30590,neutral
20155,worry
31489,neutral
25972,worry
11578,neutral
27184,neutral
29560,worry
1411,sadness
38855,worry
18335,neutral
21540,neutral
6933,neutral
32261,happiness
6871,worry
3396,worry
11034,worry
6705,worry
7330,happiness
18106,happiness
10463,sadness
7600,worry
36266,love
3031,neutral
35682,worry
39351,worry
27239,happiness
5907,neutral
21533,neutral
8807,worry
2857,neutral
26573,neutral
26335,neutral
20139,neutral
23784,happiness
27670,worry
16437,worry
27362,neutral
14453,neutral
4393,neutral
18564,neutral
24937,love
25466,neutral
3938,worry
20592,neutral
15022,worry
27954,neutral
3252,worry
14796,worry
23264,neutral
1510,neutral
37366,happiness
21339,neutral
16804,worry
18531,neutral
31453,happiness
17191,neutral
6361,neutral
15865,neutral
31837,neutral
3525,worry
10591,worry
3732,worry
4850,sadness
16113,worry
31904,neutral
34899,love
35421,neutral
16971,worry
37027,love
18407,sadness
10333,sadness
21362,happiness
2357,worry
22136,worry
24778,neutral
4339,worry
37834,worry
3826,neutral
12839,sadness
16264,neutral
416,sadness
27235,neutral
7109,neutral
2222,worry
898,worry
13511,love
30754,neutral
28124,neutral
30649,neutral
25769,neutral
36383,happiness
13391,neutral
27893,worry
4045,worry
36922,love
24302,neutral
25211,neutral
19217,neutral
36699,neutral
11960,neutral
39717,neutral
27265,worry
11107,worry
29258,love
37571,neutral
26981,neutral
19625,neutral
29223,neutral
12574,neutral
25610,happiness
18239,happiness
15746,neutral
6478,sadness
13308,worry
9577,neutral
29957,neutral
12114,neutral
22651,happiness
6492,sadness
34435,neutral
20715,neutral
1723,worry
21679,neutral
23826,worry
28681,love
5843,worry
38213,love
38285,neutral
8510,worry
6350,worry
31108,love
17313,hate
11941,neutral
33077,happiness
8923,neutral
20494,happiness
22047,neutral
25506,neutral
31546,neutral
15035,sadness
17396,worry
29815,neutral
8278,worry
19117,worry
39395,neutral
5886,worry
20417,neutral
3633,neutral
14446,neutral
30345,neutral
31503,neutral
33318,sadness
7580,neutral
22843,love
23458,neutral
2109,neutral
38097,neutral
28137,worry
28670,happiness
36242,worry
15851,neutral
37973,neutral
35142,happiness
14129,worry
38184,neutral
35135,happiness
4229,neutral
25793,neutral
7516,worry
35691,happiness
4562,worry
2683,neutral
5115,neutral
29489,neutral
10752,worry
11131,neutral
32637,neutral
69,happiness
7809,worry
24679,neutral
18893,worry
11813,love
23612,neutral
24988,neutral
26881,neutral
16281,fun
17730,worry
242,sadness
3455,neutral
6874,neutral
13941,worry
28326,worry
29183,happiness
10214,worry
27427,neutral
36848,love
10861,neutral
28981,happiness
37228,neutral
3263,worry
29385,neutral
27620,love
5219,neutral
12505,neutral
20919,neutral
7335,worry
14005,neutral
13048,neutral
10050,worry
7266,neutral
11713,worry
37656,neutral
11259,neutral
29562,happiness
14783,neutral
9058,worry
26294,neutral
4756,neutral
36161,relief
39322,neutral
17969,worry
9992,neutral
27982,neutral
18167,sadness
32660,neutral
30238,neutral
31627,neutral
25751,worry
30114,worry
2275,worry
1882,happiness
11426,hate
24991,neutral
3286,love
17281,worry
23113,neutral
5198,worry
18861,neutral
19434,worry
15676,neutral
6334,neutral
16947,neutral
7905,worry
10008,neutral
12440,sadness
1707,happiness
1771,worry
20734,worry
7315,neutral
21203,happiness
17208,neutral
2383,sadness
10791,neutral
24807,happiness
25072,neutral
2266,worry
24239,worry
34598,worry
3776,worry
28101,neutral
1350,worry
18559,neutral
5875,worry
35376,love
2874,worry
31630,neutral
5595,worry
3474,neutral
2312,neutral
31050,worry
19720,neutral
15962,neutral
28613,happiness
39112,neutral
22549,neutral
39336,happiness
649,neutral
5170,worry
27381,neutral
12799,neutral
9331,neutral
15767,worry
3589,worry
38769,neutral
38922,neutral
4998,happiness
11466,worry
25087,happiness
10111,neutral
21765,worry
29696,worry
28336,neutral
12068,love
186,worry
31200,neutral
24525,happiness
8726,sadness
28707,happiness
7901,sadness
32622,neutral
31631,neutral
764,sadness
20579,neutral
3847,neutral
36894,happiness
34287,neutral
34479,love
13912,neutral
17547,sadness
27508,neutral
12971,worry
18865,neutral
34655,worry
13956,neutral
647,worry
5549,worry
733,neutral
14471,neutral
10277,worry
33033,neutral
12378,sadness
8296,neutral
7419,worry
17344,neutral
21973,worry
27053,neutral
4082,neutral
38171,neutral
165,worry
12079,neutral
2705,neutral
31939,neutral
19917,sadness
32795,love
35299,neutral
27482,worry
16982,neutral
30960,neutral
6272,love
20443,neutral
33119,neutral
11899,neutral
33212,neutral
35443,sadness
22627,neutral
28188,neutral
25177,love
29209,neutral
7794,sadness
5457,neutral
3594,worry
11070,sadness
9685,sadness
32840,worry
6442,neutral
8247,neutral
4445,sadness
20499,neutral
26068,happiness
17117,worry
3184,worry
35616,worry
14673,sadness
37221,happiness
13014,neutral
8467,worry
37071,worry
26803,neutral
3803,hate
20376,neutral
38339,neutral
18444,worry
35452,happiness
23048,neutral
12600,worry
39731,neutral
31197,neutral
21247,neutral
35629,love
4207,worry
25630,neutral
21432,worry
7817,worry
16270,hate
11313,worry
33659,neutral
13316,surprise
32122,neutral
13148,neutral
28863,worry
37940,happiness
17731,worry
10838,worry
37022,sadness
15113,hate
1632,worry
8508,neutral
21968,neutral
17082,happiness
29458,neutral
16666,neutral
24763,neutral
25771,love
30849,neutral
13312,worry
14513,sadness
35857,love
29585,worry
25929,neutral
13589,sadness
11060,worry
6237,fun
2602,happiness
3753,worry
21920,neutral
22571,happiness
32503,neutral
13144,neutral
3067,worry
25935,neutral
5841,sadness
7665,neutral
37895,sadness
25586,neutral
13664,neutral
32817,happiness
30217,neutral
7643,sadness
17964,worry
34912,neutral
17759,happiness
24564,sadness
12793,worry
33137,worry
18194,neutral
32105,sadness
628,sadness
35665,happiness
37416,neutral
39254,love
33644,neutral
12781,worry
19384,worry
30772,neutral
4471,worry
376,worry
5770,love
5576,worry
15481,happiness
9931,worry
11436,neutral
36926,neutral
19986,worry
9905,worry
26822,worry
26780,neutral
35132,neutral
1298,worry
7302,worry
18209,neutral
7569,worry
14428,neutral
21179,neutral
28068,happiness
11832,worry
2126,neutral
5535,worry
30452,worry
10821,worry
26476,love
35841,worry
17479,love
13452,worry
25981,neutral
13154,neutral
9985,worry
37007,worry
32381,neutral
27020,worry
35592,neutral
32589,neutral
9556,neutral
23002,neutral
27872,neutral
19609,worry
15541,worry
4602,happiness
26344,love
29321,neutral
4737,hate
418,worry
9826,worry
7707,worry
12687,worry
28695,worry
1260,worry
12986,neutral
10138,hate
8034,happiness
26332,worry
25485,happiness
3021,sadness
24716,neutral
6002,worry
1383,neutral
39908,neutral
5646,worry
17784,worry
34914,neutral
7815,worry
4269,sadness
14265,love
12461,neutral
2518,neutral
25399,neutral
10622,worry
21916,neutral
9469,neutral
24653,happiness
15010,worry
15030,worry
6925,love
22618,neutral
13862,sadness
36446,neutral
25225,worry
31953,neutral
14302,worry
38180,happiness
34644,neutral
36931,happiness
16872,worry
942,neutral
16095,worry
10771,worry
17668,worry
36592,neutral
36373,happiness
13524,worry
14194,neutral
20533,worry
39610,love
33526,neutral
25014,worry
10075,worry
13390,worry
33627,happiness
25948,worry
7998,neutral
35880,love
4372,worry
7270,sadness
7880,neutral
38675,happiness
33003,love
6365,worry
5667,worry
35481,happiness
9186,sadness
39709,neutral
32716,worry
36708,neutral
626,worry
39088,happiness
11461,neutral
34386,love
28395,neutral
37508,neutral
25258,neutral
14350,sadness
8690,sadness
31028,love
3100,worry
26749,happiness
33802,neutral
1959,neutral
14216,love
23684,love
29744,neutral
9353,neutral
21503,neutral
22013,neutral
10423,worry
20761,neutral
36452,happiness
33094,neutral
7403,worry
23114,neutral
25319,neutral
25606,neutral
952,worry
3002,worry
6549,worry
33507,love
20776,love
39527,worry
6043,worry
16869,worry
8225,worry
33295,neutral
6000,neutral
9975,worry
18415,neutral
34,neutral
4523,worry
19587,neutral
3758,worry
15418,neutral
8618,worry
1863,neutral
28347,neutral
4169,worry
10904,worry
14880,worry
11128,happiness
33725,neutral
39746,neutral
22545,neutral
2592,neutral
31900,love
28265,happiness
3833,worry
12584,worry
27402,happiness
36145,neutral
26418,neutral
22636,worry
21069,worry
17476,neutral
33107,worry
3735,worry
37069,neutral
25907,neutral
33842,love
35803,worry
378,worry
8639,worry
31420,worry
12654,love
26084,love
1793,worry
26652,neutral
7149,neutral
31448,surprise
30454,worry
7142,happiness
25846,worry
11919,worry
18009,hate
1761,worry
31017,neutral
13282,neutral
29871,neutral
6835,love
37780,hate
6703,neutral
13834,neutral
36018,neutral
29767,neutral
21898,happiness
38419,neutral
13431,neutral
34583,neutral
21478,happiness
30043,neutral
9986,neutral
29581,neutral
18487,worry
200,neutral
39825,happiness
15662,worry
26694,neutral
24505,surprise
7787,neutral
15673,worry
30724,neutral
38193,neutral
12169,neutral
31723,neutral
7861,worry
17724,sadness
33790,love
37216,worry
4405,neutral
780,neutral
11790,sadness
20995,neutral
28821,neutral
6660,neutral
19754,worry
29861,neutral
1856,sadness
22397,neutral
18090,neutral
12144,neutral
2588,sadness
22163,love
28999,neutral
37822,sadness
37927,neutral
29010,neutral
369,worry
8202,neutral
27123,worry
9549,worry
34502,worry
16993,worry
8908,neutral
5503,neutral
19176,worry
24218,neutral
20573,love
9928,worry
26985,worry
5165,neutral
29159,neutral
24205,neutral
19776,happiness
9633,neutral
30693,sadness
4845,sadness
28471,happiness
10827,worry
20549,worry
36144,happiness
37493,happiness
26184,worry
1061,neutral
22247,neutral
5384,worry
29031,happiness
13922,worry
30227,worry
32251,happiness
12451,neutral
30459,happiness
13915,worry
37769,love
697,worry
23316,neutral
4235,worry
14398,neutral
18307,sadness
31734,neutral
1288,neutral
517,neutral
12539,happiness
14889,sadness
30853,neutral
16316,worry
3128,neutral
21681,worry
2896,love
33390,happiness
32914,neutral
16660,love
4341,neutral
27352,love
15521,worry
38761,happiness
14649,neutral
6390,worry
30808,happiness
35229,neutral
11242,hate
36917,neutral
13420,neutral
27550,neutral
3298,sadness
5504,worry
9793,surprise
35173,neutral
33965,neutral
1717,worry
3916,neutral
12681,worry
16681,worry
7762,worry
7650,neutral
33876,love
19793,worry
13983,worry
16577,neutral
15258,happiness
23292,neutral
33368,neutral
35642,happiness
37579,happiness
1448,sadness
19927,neutral
20629,neutral
4342,worry
18432,neutral
14206,love
14754,worry
25078,neutral
11056,sadness
20082,happiness
12760,neutral
4219,worry
28891,neutral
10410,neutral
19367,happiness
2658,happiness
19780,worry
31507,neutral
3707,worry
6404,neutral
12426,happiness
9194,worry
19277,sadness
20203,neutral
24859,worry
2894,neutral
29083,love
16590,neutral
8565,neutral
6133,worry
6493,worry
27963,love
22321,worry
39323,neutral
22857,worry
34166,worry
10347,worry
1204,neutral
15617,neutral
17854,worry
14363,worry
23855,neutral
8047,worry
3820,neutral
31053,neutral
31136,love
21298,hate
14478,worry
33810,neutral
30781,neutral
29205,neutral
29868,sadness
39566,happiness
17023,sadness
7573,neutral
32233,love
18488,neutral
20240,neutral
22704,neutral
19044,hate
10746,neutral
12141,neutral
7193,neutral
15985,worry
9152,neutral
3660,worry
14165,worry
7718,sadness
37986,neutral
16294,neutral
5490,neutral
15652,neutral
12266,neutral
23336,love
34480,love
6108,neutral
1496,worry
11921,worry
22065,happiness
20826,happiness
29905,love
28368,happiness
18441,happiness
13070,sadness
12101,neutral
16328,worry
33694,neutral
33801,neutral
26781,worry
14381,neutral
11042,worry
16286,neutral
15558,neutral
10840,worry
32754,worry
19221,neutral
1248,neutral
16614,worry
7183,worry
13364,sadness
17831,neutral
9349,happiness
19866,neutral
35882,neutral
12154,worry
17080,neutral
24414,neutral
25371,neutral
30176,neutral
5371,sadness
25305,happiness
12322,neutral
19831,worry
27582,worry
36071,happiness
25620,worry
21232,neutral
21425,neutral
13529,happiness
35628,neutral
34443,worry
31043,happiness
34081,worry
279,happiness
11507,neutral
35328,worry
13477,neutral
27880,neutral
12422,worry
17278,worry
8777,neutral
37181,neutral
2305,hate
21647,love
2350,neutral
3155,worry
35084,worry
38393,sadness
23485,love
14299,neutral
22850,happiness
5697,neutral
13525,worry
22507,worry
37556,neutral
39835,happiness
10512,worry
15877,neutral
34601,neutral
8919,worry
18439,neutral
9051,worry
35437,neutral
21597,neutral
38722,love
15404,sadness
39277,love
3068,neutral
38103,worry
16486,sadness
1758,worry
10020,worry
24863,neutral
2754,worry
13914,worry
23575,neutral
14736,neutral
12893,neutral
30124,love
18365,worry
20735,happiness
38890,love
18537,worry
25609,worry
39834,worry
23557,neutral
1575,neutral
33907,love
13114,worry
24318,worry
30406,neutral
17390,neutral
32104,love
16908,worry
17317,neutral
39743,happiness
7759,sadness
30797,happiness
29763,neutral
3585,neutral
30434,happiness
1227,worry
23667,love
38223,neutral
19690,sadness
39726,happiness
22755,worry
36429,neutral
24114,happiness
2960,sadness
6119,neutral
5657,worry
24915,happiness
20938,happiness
37956,neutral
20442,neutral
31328,happiness
38904,neutral
3914,worry
26154,neutral
38760,neutral
1181,worry
27249,love
4428,worry
1433,neutral
20077,neutral
31423,neutral
13966,worry
39226,neutral
4292,worry
38736,neutral
36535,worry
9426,worry
36149,neutral
23691,sadness
2879,neutral
17837,neutral
34169,happiness
20000,neutral
37898,love
15283,worry
15785,worry
34161,neutral
7948,neutral
33909,neutral
1197,neutral
758,love
26704,neutral
6491,happiness
10444,neutral
5579,worry
23309,sadness
14416,love
38561,neutral
4699,neutral
19497,worry
35423,neutral
36647,neutral
33231,worry
5356,neutral
35494,neutral
38493,neutral
25355,neutral
9162,neutral
14240,worry
27421,worry
14611,neutral
35181,happiness
1182,sadness
3197,happiness
23890,love
27325,worry
26007,neutral
21841,neutral
3189,worry
1500,neutral
2142,happiness
22365,worry
13676,neutral
30610,neutral
19607,sadness
19486,neutral
18463,worry
28604,neutral
2847,sadness
1147,worry
25823,neutral
25110,neutral
29094,neutral
22557,neutral
30057,neutral
12140,worry
13736,worry
10217,neutral
20817,neutral
34390,love
30089,neutral
13819,sadness
37272,worry
11239,worry
24751,love
17203,sadness
28962,neutral
15917,neutral
25835,worry
1741,neutral
18002,worry
35420,love
38585,love
25912,sadness
38657,happiness
16466,neutral
35997,happiness
21046,neutral
2854,neutral
6134,neutral
38958,neutral
9303,neutral
36015,neutral
11262,sadness
7323,happiness
21122,love
4921,neutral
39454,happiness
17841,worry
27681,neutral
6024,neutral
6813,happiness
33732,neutral
3451,worry
27448,worry
25979,neutral
9000,neutral
12036,worry
33355,happiness
27587,neutral
4253,neutral
2053,neutral
15112,fun
10708,neutral
23033,neutral
12629,worry
3592,hate
32654,happiness
21155,neutral
28752,happiness
31068,happiness
22874,neutral
14182,worry
29357,neutral
12093,worry
26510,worry
21433,worry
17201,worry
13247,neutral
21335,neutral
28372,worry
34460,happiness
10221,neutral
24109,worry
23361,sadness
26479,neutral
16155,worry
32877,neutral
16602,neutral
14188,worry
31418,love
24006,neutral
30584,worry
16637,worry
37018,neutral
38964,worry
5078,worry
14495,neutral
2071,worry
5991,worry
38187,neutral
31851,neutral
3296,worry
25477,neutral
13330,neutral
2034,worry
11734,neutral
36637,love
264,worry
9061,neutral
16124,love
29568,neutral
26610,happiness
27690,neutral
22849,worry
31394,neutral
9798,worry
19794,sadness
15168,worry
14607,worry
39154,neutral
26767,neutral
28234,neutral
14029,neutral
6698,neutral
15603,worry
35048,neutral
14813,worry
12053,worry
11968,worry
21660,neutral
29626,fun
31635,happiness
13041,happiness
1719,neutral
17840,neutral
3053,sadness
27357,neutral
33278,neutral
29466,happiness
17679,happiness
9008,sadness
1097,neutral
36868,love
30839,neutral
11815,neutral
4805,sadness
4900,sadness
24534,worry
29354,happiness
39678,happiness
10013,neutral
10890,worry
26816,neutral
28938,neutral
38164,happiness
20020,neutral
39666,neutral
30763,love
7325,worry
39409,neutral
36337,love
31457,neutral
24305,neutral
23734,neutral
9753,worry
32849,love
39700,happiness
17054,neutral
39973,neutral
196,neutral
21250,neutral
15188,neutral
20084,happiness
34513,happiness
6736,worry
29983,worry
16366,love
12706,worry
22184,worry
26381,neutral
4707,neutral
6860,worry
39373,neutral
22074,neutral
19024,sadness
21954,worry
35536,neutral
34066,worry
29115,worry
20086,love
4634,worry
30921,love
6529,sadness
7524,happiness
9242,neutral
19327,sadness
31373,worry
7379,neutral
28692,happiness
32149,worry
19079,neutral
15666,worry
9738,neutral
9116,neutral
9920,neutral
12147,worry
7475,neutral
31025,neutral
25973,worry
19906,neutral
25580,happiness
25974,neutral
22232,worry
5746,neutral
38497,neutral
33125,neutral
22971,neutral
6354,neutral
17056,sadness
12369,worry
28361,neutral
33349,neutral
14742,neutral
13705,worry
25111,neutral
13035,worry
17956,neutral
6481,happiness
7578,sadness
32385,love
12913,worry
11543,sadness
960,neutral
28259,neutral
181,neutral
24314,neutral
18503,sadness
39622,neutral
4028,neutral
3645,worry
36241,worry
34202,neutral
12441,worry
30904,worry
37572,worry
23730,neutral
20438,neutral
26764,neutral
12487,happiness
5975,worry
33141,happiness
37138,happiness
5140,sadness
34538,neutral
39929,love
38376,neutral
8569,neutral
34110,neutral
11912,worry
23618,worry
26612,neutral
16031,worry
30706,neutral
10632,worry
39889,love
16111,worry
4480,worry
18494,worry
28661,happiness
37403,neutral
21734,worry
10422,sadness
12358,neutral
1377,worry
20254,neutral
31965,happiness
23701,happiness
11754,neutral
24955,neutral
6193,worry
4420,worry
25427,neutral
18821,neutral
28465,worry
13752,worry
18973,neutral
12116,sadness
10299,worry
20873,neutral
9929,hate
134,neutral
17707,worry
7154,neutral
18308,neutral
10580,worry
4227,neutral
21763,neutral
22001,neutral
3406,happiness
5557,worry
10454,neutral
21499,neutral
33899,love
3211,neutral
4057,neutral
21857,love
38466,neutral
16696,worry
23287,happiness
35827,neutral
25856,neutral
22451,happiness
3165,neutral
27845,neutral
26146,happiness
29518,worry
38620,neutral
13836,happiness
12148,worry
23641,neutral
29551,neutral
37737,love
7937,worry
3923,sadness
28745,neutral
36795,worry
3905,worry
5824,neutral
30277,happiness
22214,happiness
18434,worry
24252,happiness
35134,worry
26919,neutral
21850,love
25021,happiness
27753,neutral
33676,neutral
26601,worry
16987,worry
34305,love
9159,sadness
23075,worry
33652,neutral
10132,worry
2848,neutral
9396,neutral
10263,worry
16823,neutral
18191,worry
21903,neutral
11031,worry
23920,worry
10520,worry
28889,love
35962,neutral
26888,neutral
12494,worry
33800,neutral
2955,neutral
34762,neutral
11682,neutral
31952,neutral
22825,neutral
7388,sadness
1390,neutral
1039,sadness
38568,neutral
12327,neutral
16030,worry
29621,neutral
35372,love
1896,sadness
36660,neutral
32212,neutral
32859,love
12599,neutral
26324,happiness
6985,neutral
10660,worry
19593,neutral
1318,worry
34362,happiness
32028,neutral
2676,worry
3945,sadness
10843,worry
18525,neutral
8969,worry
10202,sadness
35635,happiness
13946,worry
3541,worry
22902,neutral
23176,neutral
4469,worry
13062,worry
38289,neutral
16507,worry
38017,neutral
11821,worry
26993,neutral
30537,happiness
7945,sadness
30170,worry
28843,love
18517,happiness
15920,sadness
16719,worry
3839,neutral
29810,neutral
2310,love
39328,happiness
28162,worry
35808,love
14737,neutral
3673,worry
2457,fun
35290,neutral
17128,sadness
38720,neutral
7478,worry
8200,worry
11661,neutral
14704,happiness
6914,neutral
13278,neutral
35620,love
11245,neutral
26054,neutral
27075,neutral
6769,neutral
33579,love
24758,neutral
623,happiness
18709,worry
10476,worry
24712,happiness
8761,worry
5732,hate
38742,neutral
9702,neutral
11288,neutral
34749,sadness
26810,neutral
39213,neutral
6536,neutral
1296,neutral
13832,worry
12845,neutral
20053,neutral
22307,neutral
33411,love
7258,worry
19482,neutral
586,worry
6863,neutral
9792,worry
26989,sadness
4667,neutral
29699,happiness
38011,neutral
2578,neutral
31833,neutral
37001,neutral
16297,worry
11146,worry
38592,neutral
4879,worry
11810,sadness
29274,happiness
21428,neutral
6018,neutral
22498,worry
7375,neutral
21361,happiness
5740,sadness
3025,worry
4058,worry
23562,neutral
6808,neutral
2091,neutral
27231,happiness
20292,neutral
20824,neutral
15476,worry
5336,worry
30402,neutral
39028,neutral
19606,neutral
11455,happiness
8279,worry
6585,sadness
22429,worry
37916,neutral
34625,neutral
16664,neutral
36342,neutral
21728,neutral
18154,worry
28110,neutral
6865,neutral
30191,worry
20757,neutral
20685,worry
6245,worry
19272,neutral
39343,neutral
8322,worry
20484,neutral
19882,worry
15334,worry
2943,sadness
2548,worry
4679,neutral
19951,worry
32000,happiness
16758,worry
29599,worry
6604,neutral
30230,neutral
36272,neutral
23995,neutral
24339,neutral
16141,worry
27260,happiness
24121,love
38303,neutral
36921,neutral
5394,neutral
9790,happiness
36119,happiness
20024,neutral
16069,fun
32297,happiness
15433,neutral
11558,neutral
22230,happiness
15394,worry
24794,neutral
9778,worry
3734,worry
24353,worry
28413,happiness
27176,neutral
7030,neutral
22759,happiness
19697,worry
8790,worry
15192,worry
14125,worry
28478,neutral
5694,neutral
22945,worry
14627,neutral
38280,worry
37831,love
34221,love
18334,sadness
2001,neutral
20118,neutral
35763,neutral
25895,neutral
21241,neutral
26046,neutral
33849,neutral
4981,worry
37518,happiness
19358,worry
2900,worry
27432,neutral
36091,love
18465,neutral
14749,neutral
4430,neutral
34255,happiness
32750,happiness
39891,neutral
14528,worry
30351,worry
24782,happiness
12152,worry
14664,happiness
344,worry
14040,sadness
2254,neutral
7701,sadness
8426,happiness
24116,neutral
36985,love
1815,neutral
139,worry
904,neutral
21123,neutral
28206,neutral
27166,worry
20642,happiness
31767,happiness
26667,happiness
26904,neutral
8188,worry
26934,worry
21487,neutral
13637,neutral
35449,neutral
24764,neutral
9254,worry
11770,neutral
21820,happiness
16909,worry
22807,neutral
15672,worry
14946,worry
31726,neutral
20721,love
35623,happiness
39638,love
20148,neutral
16510,worry
13625,worry
27876,worry
36676,neutral
5341,sadness
16773,neutral
26448,neutral
31857,neutral
36785,neutral
9743,worry
38470,love
5686,worry
27363,neutral
27463,happiness
39440,neutral
1794,neutral
10874,worry
28090,neutral
31765,neutral
31118,neutral
7680,worry
26087,happiness
28150,worry
21589,neutral
15322,neutral
22632,neutral
16735,neutral
24500,neutral
34743,neutral
18349,worry
4620,neutral
4305,neutral
26632,worry
17537,worry
4579,sadness
11510,neutral
16621,neutral
27439,worry
25357,neutral
34615,neutral
20235,neutral
11478,neutral
16503,neutral
18718,neutral
14090,worry
33851,neutral
29512,neutral
23307,happiness
17673,worry
16274,sadness
7327,worry
9036,worry
24728,neutral
14473,worry
31356,neutral
30708,neutral
28459,happiness
19914,worry
13160,happiness
4159,sadness
11836,worry
6169,sadness
119,neutral
1534,worry
24947,neutral
18927,worry
34018,neutral
39590,happiness
27408,love
38862,neutral
26574,love
29237,neutral
2041,sadness
37547,neutral
14657,worry
12160,neutral
27898,worry
35544,neutral
30872,neutral
10413,neutral
13822,worry
2117,worry
