,id,sentiment
3065,21208,neutral
3066,27308,neutral
3067,27758,love
3068,10500,worry
3069,31193,neutral
3070,1807,worry
3071,8194,sadness
3072,29930,happiness
3073,10539,sadness
3074,30127,neutral
3075,3568,neutral
3076,24804,neutral
3077,39396,love
3078,14583,worry
3079,3885,worry
3080,16551,neutral
3081,33356,neutral
3082,34167,neutral
3083,19471,worry
3084,5011,sadness
3085,39429,fun
3086,10676,worry
3087,342,neutral
3088,20807,happiness
3089,7474,worry
3090,38655,happiness
3091,5114,neutral
3092,18237,worry
3093,7024,happiness
3094,15135,neutral
3095,30955,happiness
3096,15011,worry
3097,25264,love
3098,36449,happiness
3099,5321,sadness
3100,7920,worry
3101,32799,neutral
3102,9441,neutral
3103,21430,happiness
3104,19577,worry
3105,39607,neutral
3106,5598,sadness
3107,29040,happiness
3108,7555,worry
3109,1590,neutral
3110,39303,happiness
3111,5874,worry
3112,19635,worry
3113,37580,happiness
3114,24965,neutral
3115,33345,love
3116,4530,worry
3117,24893,happiness
3118,7589,worry
3119,1240,worry
3120,25922,neutral
3121,34284,love
3122,31977,love
3123,37535,love
3124,23068,neutral
3125,19559,neutral
3126,21601,neutral
3127,39760,worry
3128,9281,worry
3129,3628,neutral
3130,29870,happiness
3131,24619,love
3132,16269,neutral
3133,7401,worry
3134,21963,worry
3135,11863,neutral
3136,9378,worry
3137,35399,neutral
3138,39018,neutral
3139,33182,neutral
3140,33233,happiness
3141,30804,neutral
3142,26830,worry
3143,24992,neutral
3144,20905,surprise
3145,4165,worry
3146,5227,sadness
3147,16812,neutral
3148,35730,sadness
3149,2237,neutral
3150,24613,neutral
3151,39117,neutral
3152,18618,worry
3153,15614,worry
3154,34734,love
3155,11625,neutral
3156,26642,happiness
3157,6528,worry
3158,6994,neutral
3159,26615,happiness
3160,8561,neutral
3161,17914,sadness
3162,14644,worry
3163,4639,worry
3164,37736,neutral
3165,39418,worry
3166,17828,neutral
3167,38520,worry
3168,13095,love
3169,26103,happiness
3170,1253,sadness
3171,21791,love
3172,430,neutral
3173,13857,neutral
3174,31651,worry
3175,14442,sadness
3176,39040,neutral
3177,37903,neutral
3178,34952,neutral
3179,24166,neutral
3180,7811,worry
3181,24868,happiness
3182,28857,happiness
3183,38076,happiness
3184,38853,love
3185,75,sadness
3186,8358,worry
3187,6753,worry
3188,14131,worry
3189,22594,neutral
3190,4009,worry
3191,22349,worry
3192,12272,worry
3193,6271,worry
3194,11710,sadness
3195,37415,happiness
3196,10171,worry
3197,708,worry
3198,14833,worry
3199,14273,worry
3200,8504,sadness
3201,35280,neutral
3202,35424,love
3203,4455,neutral
3204,7911,worry
3205,9366,happiness
3206,30293,neutral
3207,35413,worry
3208,32570,happiness
3209,17734,worry
3210,35054,happiness
3211,31859,neutral
3212,39711,love
3213,32881,worry
3214,10853,worry
3215,11841,worry
3216,34863,neutral
3217,38852,neutral
3218,22475,neutral
3219,13573,worry
3220,5821,worry
3221,16847,worry
3222,8844,worry
3223,1412,worry
3224,725,worry
3225,7468,worry
3226,31102,neutral
3227,25898,neutral
3228,6978,sadness
3229,2185,worry
3230,8239,neutral
3231,21037,neutral
3232,15854,sadness
3233,6165,worry
3234,37528,worry
3235,4291,worry
3236,7557,worry
3237,776,hate
3238,21588,happiness
3239,24096,neutral
3240,37343,neutral
3241,1,neutral
3242,1876,neutral
3243,7119,neutral
3244,29230,worry
3245,8613,worry
3246,32158,love
3247,24283,worry
3248,24960,happiness
3249,6633,sadness
3250,36758,love
3251,14983,worry
3252,26815,worry
3253,9183,neutral
3254,37052,neutral
3255,4932,worry
3256,61,sadness
3257,32091,happiness
3258,24984,worry
3259,38294,neutral
3260,39903,worry
3261,35935,neutral
3262,20177,neutral
3263,39084,worry
3264,22234,worry
3265,6682,sadness
3266,38716,worry
3267,36438,love
3268,33716,neutral
3269,15998,sadness
3270,18401,neutral
3271,27245,neutral
3272,36521,worry
3273,12556,worry
3274,37631,happiness
3275,26662,worry
3276,36903,happiness
3277,12854,worry
3278,30507,worry
3279,24956,happiness
3280,17132,worry
3281,8156,worry
3282,24341,sadness
3283,7448,worry
3284,2952,worry
3285,15013,neutral
3286,12642,sadness
3287,3113,neutral
3288,3375,worry
3289,15220,love
3290,10324,worry
3291,6551,neutral
3292,33699,neutral
3293,438,neutral
3294,14335,neutral
3295,564,worry
3296,10593,sadness
3297,6912,hate
3298,39635,worry
3299,32469,sadness
3300,30269,happiness
3301,38501,neutral
3302,39943,love
3303,24888,neutral
3304,13151,worry
3305,14731,sadness
3306,25290,neutral
3307,35023,worry
3308,31281,worry
3309,12570,worry
3310,34234,love
3311,2525,worry
3312,21130,neutral
3313,35266,neutral
3314,35463,happiness
3315,4351,sadness
3316,27170,happiness
3317,9285,neutral
3318,3419,worry
3319,9073,worry
3320,24076,love
3321,5553,sadness
3322,29002,neutral
3323,22635,neutral
3324,37478,happiness
3325,27313,neutral
3326,38458,worry
3327,16332,neutral
3328,9682,worry
3329,35300,love
3330,30456,neutral
3331,20730,love
3332,26316,neutral
3333,19165,happiness
3334,5795,neutral
3335,911,neutral
3336,3604,worry
3337,10575,worry
3338,20368,neutral
3339,35491,neutral
3340,4421,happiness
3341,35761,happiness
3342,5102,neutral
3343,34596,happiness
3344,29156,love
3345,29021,neutral
3346,29854,sadness
3347,23422,neutral
3348,5354,worry
3349,26566,worry
3350,24065,love
3351,251,neutral
3352,25325,love
3353,29303,worry
3354,23556,neutral
3355,25930,happiness
3356,30964,neutral
3357,14221,worry
3358,14971,worry
3359,1045,neutral
3360,25535,worry
3361,18673,worry
3362,1704,worry
3363,31141,love
3364,8091,neutral
3365,30479,love
3366,12792,sadness
3367,28697,worry
3368,681,neutral
3369,35779,neutral
3370,38743,love
3371,38656,happiness
3372,4157,neutral
3373,3942,worry
3374,23896,love
3375,14544,neutral
3376,32497,worry
3377,20196,neutral
3378,10999,worry
3379,38724,worry
3380,354,neutral
3381,5211,worry
3382,22730,neutral
3383,24646,worry
3384,16596,sadness
3385,25240,happiness
3386,5388,worry
3387,2561,neutral
3388,18841,worry
3389,38658,neutral
3390,39670,love
3391,13205,neutral
3392,11243,worry
3393,5325,hate
3394,7497,worry
3395,34543,neutral
3396,21707,neutral
3397,6496,love
3398,7932,neutral
3399,35429,neutral
3400,2229,worry
3401,11904,worry
3402,5853,sadness
3403,8305,worry
3404,31146,love
3405,25604,happiness
3406,38149,sadness
3407,5762,worry
3408,24721,happiness
3409,86,worry
3410,17031,sadness
3411,21073,neutral
3412,8786,worry
3413,11583,worry
3414,11601,worry
3415,29355,happiness
3416,34330,neutral
3417,12689,worry
3418,11045,neutral
3419,31191,worry
3420,29427,neutral
3421,6882,worry
3422,37981,happiness
3423,36033,worry
3424,29665,happiness
3425,16889,worry
3426,11355,worry
3427,33542,neutral
3428,24308,sadness
3429,5638,love
3430,13581,worry
3431,11499,worry
3432,19578,worry
3433,3922,sadness
3434,31661,neutral
3435,11807,sadness
3436,20949,worry
3437,36832,neutral
3438,8929,worry
3439,19415,hate
3440,32474,neutral
3441,31130,happiness
3442,39687,neutral
3443,20904,neutral
3444,36724,neutral
3445,19889,worry
3446,3519,neutral
3447,27859,happiness
3448,22298,neutral
3449,304,worry
3450,27511,happiness
3451,13549,worry
3452,37386,sadness
3453,27487,happiness
3454,22702,neutral
3455,10359,worry
3456,7594,neutral
3457,39212,happiness
3458,28331,happiness
3459,15189,neutral
3460,35409,love
3461,3063,neutral
3462,30172,worry
3463,2115,worry
3464,10065,worry
3465,9035,worry
3466,7289,neutral
3467,39370,happiness
3468,23787,neutral
3469,248,worry
3470,30714,happiness
3471,5488,worry
3472,22892,neutral
3473,14848,worry
3474,10496,worry
3475,13363,neutral
3476,21967,worry
3477,30514,neutral
3478,3836,worry
3479,13738,neutral
3480,39672,neutral
3481,37089,love
3482,21026,neutral
3483,20160,neutral
3484,34901,neutral
3485,32047,fun
3486,38509,neutral
3487,21369,happiness
3488,8760,worry
3489,32004,worry
3490,37175,happiness
3491,27903,worry
3492,7563,worry
3493,12515,neutral
3494,29043,love
3495,18195,sadness
3496,36115,worry
3497,12240,worry
3498,22726,neutral
3499,29695,happiness
3500,11449,worry
3501,800,sadness
3502,21333,happiness
3503,15621,neutral
3504,16221,sadness
3505,8223,worry
3506,20882,worry
3507,8363,neutral
3508,28668,happiness
3509,12908,worry
3510,39797,worry
3511,28818,love
3512,30915,love
3513,33823,love
3514,30713,neutral
3515,24748,worry
3516,27735,worry
3517,9736,neutral
3518,32361,neutral
3519,29824,happiness
3520,6911,sadness
3521,12044,worry
3522,26076,worry
3523,11342,neutral
3524,31681,love
3525,4615,neutral
3526,10484,neutral
3527,10045,worry
3528,6065,worry
3529,12286,love
3530,21245,surprise
3531,9598,neutral
3532,1864,worry
3533,25971,worry
3534,19135,worry
3535,22839,love
3536,32863,love
3537,23917,neutral
3538,33329,neutral
3539,38302,happiness
3540,6293,worry
3541,6870,worry
3542,18871,neutral
3543,36366,neutral
3544,83,worry
3545,979,worry
3546,8394,neutral
3547,36722,worry
3548,14524,neutral
3549,29170,worry
3550,31959,neutral
3551,1599,neutral
3552,14914,worry
3553,20474,worry
3554,2295,worry
3555,37036,love
3556,8293,worry
3557,23746,happiness
3558,39416,neutral
3559,12496,neutral
3560,14653,neutral
3561,6631,worry
3562,28473,neutral
3563,22023,worry
3564,33166,neutral
3565,3640,worry
3566,27029,neutral
3567,24551,worry
3568,28212,worry
3569,19592,worry
3570,27720,neutral
3571,15910,worry
3572,36084,neutral
3573,4949,neutral
3574,3106,happiness
3575,35392,happiness
3576,17644,hate
3577,36687,love
3578,18501,neutral
3579,8725,neutral
3580,15747,happiness
3581,13883,happiness
3582,21290,neutral
3583,38611,neutral
3584,11484,neutral
3585,3619,worry
3586,35242,neutral
3587,11247,love
3588,13064,worry
3589,21396,happiness
3590,39928,worry
3591,38264,happiness
3592,1282,worry
3593,20623,neutral
3594,28050,neutral
3595,9831,love
3596,7579,neutral
3597,29814,happiness
3598,18956,worry
3599,30704,happiness
3600,10781,worry
3601,12168,worry
3602,6197,worry
3603,34096,happiness
3604,36626,worry
3605,33506,love
3606,31504,neutral
3607,17943,hate
3608,37143,worry
3609,15041,worry
3610,28845,love
3611,23690,worry
3612,5401,worry
3613,15020,worry
3614,36866,happiness
3615,33624,love
3616,9506,neutral
3617,20868,happiness
3618,11238,neutral
3619,25157,neutral
3620,27419,happiness
3621,32451,neutral
3622,22768,neutral
3623,35061,neutral
3624,2791,worry
3625,37949,neutral
3626,16511,neutral
3627,19998,neutral
3628,11014,neutral
3629,36970,neutral
3630,33670,neutral
3631,12640,worry
3632,15108,sadness
3633,31589,worry
3634,9448,neutral
3635,14773,worry
3636,17305,worry
3637,5030,worry
3638,609,sadness
3639,330,worry
3640,35669,worry
3641,36565,neutral
3642,13302,worry
3643,22788,neutral
3644,17411,worry
3645,16674,worry
3646,29714,love
3647,2649,worry
3648,18736,worry
3649,25090,neutral
3650,25093,worry
3651,7613,worry
3652,35115,love
3653,26100,neutral
3654,27822,worry
3655,25808,neutral
3656,2692,worry
3657,316,neutral
3658,21338,neutral
3659,37520,worry
3660,3581,sadness
3661,11189,neutral
3662,5201,worry
3663,14723,neutral
3664,7892,worry
3665,30827,happiness
3666,8723,worry
3667,34626,worry
3668,34846,happiness
3669,16468,worry
3670,29612,neutral
3671,30751,love
3672,20419,worry
3673,1243,worry
3674,33169,love
3675,33223,worry
3676,21185,neutral
3677,18127,worry
3678,24510,worry
3679,29951,worry
3680,985,worry
3681,39158,neutral
3682,5386,worry
3683,17141,love
3684,1430,happiness
3685,22716,worry
3686,26227,happiness
3687,21936,neutral
3688,28665,neutral
3689,6206,sadness
3690,36889,neutral
3691,7845,worry
3692,33393,neutral
3693,709,worry
3694,18238,neutral
3695,11609,sadness
3696,14940,neutral
3697,7743,neutral
3698,21221,neutral
3699,17202,sadness
3700,341,worry
3701,3056,neutral
3702,27224,neutral
3703,18499,worry
3704,5987,worry
3705,35422,neutral
3706,28360,neutral
3707,10565,neutral
3708,25621,worry
3709,19092,neutral
3710,4548,worry
3711,34987,neutral
3712,30385,neutral
3713,1594,worry
3714,22983,neutral
3715,30602,worry
3716,26360,neutral
3717,26978,neutral
3718,21272,neutral
3719,33403,neutral
3720,13800,worry
3721,37429,worry
3722,16416,worry
3723,37603,neutral
3724,13475,neutral
3725,39207,love
3726,12133,worry
3727,19712,sadness
3728,23193,neutral
3729,5662,sadness
3730,6340,worry
3731,7800,hate
3732,14876,worry
3733,16912,worry
3734,8161,neutral
3735,21593,neutral
3736,34117,worry
3737,35910,neutral
3738,17766,neutral
3739,26735,happiness
3740,7250,worry
3741,24670,neutral
3742,1638,worry
3743,18145,worry
3744,14243,worry
3745,28867,happiness
3746,11757,worry
3747,9419,neutral
3748,5715,neutral
3749,18925,worry
3750,843,worry
3751,20699,neutral
3752,38417,worry
3753,26356,happiness
3754,28779,worry
3755,33955,neutral
3756,20244,happiness
3757,4903,neutral
3758,34910,happiness
3759,16599,sadness
3760,7980,worry
3761,36702,love
3762,1549,love
3763,9842,worry
3764,35734,neutral
3765,14443,worry
3766,24586,neutral
3767,1703,worry
3768,24273,neutral
3769,2245,worry
3770,25585,worry
3771,19161,sadness
3772,3441,worry
3773,9648,worry
3774,36382,neutral
3775,39533,neutral
3776,27732,neutral
3777,20512,worry
3778,2865,sadness
3779,4550,worry
3780,11843,worry
3781,10696,neutral
3782,6793,worry
3783,35697,love
3784,3566,happiness
3785,1078,worry
3786,33958,love
3787,39077,happiness
3788,37277,sadness
3789,39843,worry
3790,33299,happiness
3791,21921,sadness
3792,36537,neutral
3793,28504,sadness
3794,31284,love
3795,13972,worry
3796,20628,neutral
3797,13244,worry
3798,29925,happiness
3799,24664,happiness
3800,18470,worry
3801,9165,sadness
3802,6612,sadness
3803,11181,neutral
3804,2189,neutral
3805,22599,neutral
3806,35938,happiness
3807,8745,neutral
3808,19032,neutral
3809,16703,neutral
3810,7402,worry
3811,32874,worry
3812,16552,sadness
3813,23719,neutral
3814,30868,neutral
3815,37746,sadness
3816,14794,worry
3817,36515,happiness
3818,2277,neutral
3819,27929,neutral
3820,25878,happiness
3821,25228,neutral
3822,13608,worry
3823,1888,neutral
3824,516,sadness
3825,19766,worry
3826,8374,worry
3827,23717,neutral
3828,4093,neutral
3829,2650,surprise
3830,28984,neutral
3831,35287,neutral
3832,38825,love
3833,33341,happiness
3834,21258,neutral
3835,15375,worry
3836,14073,worry
3837,5292,worry
3838,33385,love
3839,14592,worry
3840,34156,neutral
3841,11347,neutral
3842,23266,neutral
3843,14686,worry
3844,1418,worry
3845,9056,worry
3846,27164,love
3847,6282,worry
3848,29659,happiness
3849,36365,happiness
3850,20296,neutral
3851,22281,worry
3852,14083,worry
3853,18121,worry
3854,29286,happiness
3855,31815,worry
3856,25262,worry
3857,35706,neutral
3858,2207,worry
3859,2554,worry
3860,12969,worry
3861,39951,worry
3862,11900,worry
3863,35391,neutral
3864,12662,worry
3865,6847,worry
3866,7324,love
3867,24506,happiness
3868,18368,worry
3869,33932,happiness
3870,24585,happiness
3871,10465,worry
3872,20136,neutral
3873,13098,worry
3874,34308,neutral
3875,27685,worry
3876,8840,worry
3877,36769,love
3878,12790,worry
3879,39698,neutral
3880,6915,neutral
3881,19306,neutral
3882,27437,neutral
3883,29807,worry
3884,4580,worry
3885,14360,neutral
3886,2342,worry
3887,37509,neutral
3888,6802,worry
3889,36912,worry
3890,8932,worry
3891,17135,happiness
3892,14151,sadness
3893,6483,worry
3894,27634,happiness
3895,7162,sadness
3896,13094,worry
3897,23815,worry
3898,11834,worry
3899,15024,worry
3900,11594,neutral
3901,39330,neutral
3902,2949,sadness
3903,19057,sadness
3904,29470,happiness
3905,23157,worry
3906,3693,worry
3907,12865,neutral
3908,33764,love
3909,15238,sadness
3910,37009,love
3911,22741,neutral
3912,21418,neutral
3913,6399,neutral
3914,23353,happiness
3915,2672,neutral
3916,29440,neutral
3917,5751,neutral
3918,37448,worry
3919,6149,worry
3920,24177,worry
3921,11069,worry
3922,29607,worry
3923,39608,love
3924,312,worry
3925,21995,neutral
3926,16135,neutral
3927,13208,fun
3928,31640,sadness
3929,3780,neutral
3930,12481,worry
3931,26341,worry
3932,24225,worry
3933,17433,neutral
3934,14815,neutral
3935,35241,neutral
3936,5959,worry
3937,25148,worry
3938,15943,neutral
3939,33940,neutral
3940,20708,worry
3941,30577,neutral
3942,32989,happiness
3943,33558,worry
3944,31071,love
3945,29042,neutral
3946,27138,happiness
3947,37994,worry
3948,18267,neutral
3949,34830,love
3950,35700,happiness
3951,15933,neutral
3952,20275,worry
3953,15016,worry
3954,4955,worry
3955,37214,sadness
3956,9273,sadness
3957,36652,neutral
3958,831,worry
3959,1850,worry
3960,26868,happiness
3961,17511,sadness
3962,25684,neutral
3963,25764,neutral
3964,116,love
3965,3986,love
3966,8241,sadness
3967,9976,neutral
3968,38104,neutral
3969,399,worry
3970,37436,happiness
3971,36678,neutral
3972,6526,worry
3973,24957,happiness
3974,16487,worry
3975,14061,worry
3976,32466,neutral
3977,27101,neutral
3978,30208,neutral
3979,24497,happiness
3980,8500,worry
3981,35127,love
3982,2858,worry
3983,28048,worry
3984,30601,worry
3985,4657,neutral
3986,8596,worry
3987,14283,worry
3988,34327,happiness
3989,28075,neutral
3990,27329,worry
3991,6204,worry
3992,18192,worry
3993,2374,worry
3994,34111,love
3995,19536,worry
3996,13332,neutral
3997,18523,neutral
3998,14835,worry
3999,8445,worry
4000,20038,worry
4001,23937,happiness
4002,6046,worry
4003,23187,neutral
4004,25421,worry
4005,3988,worry
4006,22772,happiness
4007,2828,neutral
4008,31914,neutral
4009,20392,neutral
4010,9044,neutral
4011,22053,happiness
4012,791,happiness
4013,22390,relief
4014,1270,neutral
4015,11635,worry
4016,7821,worry
4017,30484,neutral
4018,9737,neutral
4019,28664,love
4020,32303,neutral
4021,30513,neutral
4022,738,worry
4023,2761,worry
4024,6663,neutral
4025,26488,happiness
4026,21980,happiness
4027,33605,happiness
4028,12536,worry
4029,22681,worry
4030,13353,sadness
4031,15961,worry
4032,33254,neutral
4033,16171,worry
4034,22654,love
4035,21299,neutral
4036,3530,sadness
4037,33236,neutral
4038,9750,worry
4039,8362,neutral
4040,36899,neutral
4041,10480,worry
4042,36479,worry
4043,19698,worry
4044,17851,neutral
4045,33451,worry
4046,34719,neutral
4047,32702,worry
4048,4347,worry
4049,38856,neutral
4050,38222,love
4051,22567,neutral
4052,37026,neutral
4053,13120,sadness
4054,2448,hate
4055,16432,sadness
4056,32873,love
4057,34075,neutral
4058,31044,happiness
4059,5306,neutral
4060,7191,worry
4061,39389,love
4062,12354,worry
4063,19949,neutral
4064,35286,sadness
4065,15575,worry
4066,33608,happiness
4067,27226,worry
4068,37743,neutral
4069,36196,neutral
4070,30464,happiness
4071,27835,happiness
4072,5360,neutral
4073,25565,neutral
4074,37218,worry
4075,35563,love
4076,5908,worry
4077,28534,neutral
4078,19137,neutral
4079,34733,worry
4080,19512,neutral
4081,16185,neutral
4082,22034,happiness
4083,3378,worry
4084,5921,worry
4085,30272,worry
4086,22294,neutral
4087,9667,sadness
4088,11917,worry
4089,28796,happiness
4090,24011,love
4091,34536,neutral
4092,7640,neutral
4093,2043,happiness
4094,32288,worry
4095,38405,happiness
4096,8326,worry
4097,11163,sadness
4098,12208,worry
4099,5186,worry
4100,17865,worry
4101,38063,happiness
4102,9571,love
4103,24615,neutral
4104,37002,neutral
4105,33235,happiness
4106,30552,neutral
4107,20727,happiness
4108,6524,worry
4109,27978,love
4110,4817,worry
4111,22126,worry
4112,3245,worry
4113,17410,sadness
4114,9739,worry
4115,39372,happiness
4116,18253,worry
4117,24897,neutral
4118,2213,worry
4119,15967,hate
4120,36264,neutral
4121,959,worry
4122,618,neutral
4123,18505,neutral
4124,34780,neutral
4125,28676,worry
4126,26998,worry
4127,38048,neutral
4128,5925,sadness
4129,37462,neutral
4130,11756,worry
4131,13623,worry
4132,3337,worry
4133,8909,worry
4134,25598,worry
4135,16177,love
4136,36442,worry
4137,39773,worry
4138,32223,worry
4139,8939,worry
4140,30279,love
4141,4401,worry
4142,38021,worry
4143,28914,love
4144,18124,worry
4145,38921,happiness
4146,32723,worry
4147,18943,sadness
4148,34528,worry
4149,6890,worry
4150,39457,love
4151,21528,worry
4152,8499,sadness
4153,31686,neutral
4154,28852,love
4155,6948,worry
4156,20250,neutral
4157,9132,worry
4158,35958,happiness
4159,24966,worry
4160,12932,worry
4161,6315,sadness
4162,6556,worry
4163,39382,worry
4164,29372,neutral
4165,19537,neutral
4166,38601,happiness
4167,6748,worry
4168,28849,neutral
4169,9674,worry
4170,21104,happiness
4171,32300,love
4172,4500,sadness
4173,29687,neutral
4174,10229,sadness
4175,30476,worry
4176,27021,love
4177,23973,neutral
4178,32504,neutral
4179,22122,love
4180,27561,happiness
4181,7201,happiness
4182,21366,neutral
4183,11742,worry
4184,17447,worry
4185,14501,sadness
4186,32578,love
4187,4559,worry
4188,3288,worry
4189,20129,worry
4190,7950,sadness
4191,23153,worry
4192,13804,worry
4193,13197,sadness
4194,24044,happiness
4195,30787,worry
4196,5471,worry
4197,5836,worry
4198,26307,neutral
4199,6580,worry
4200,6426,neutral
4201,24041,happiness
4202,23537,happiness
4203,34453,neutral
4204,30169,happiness
4205,10016,worry
4206,702,neutral
4207,38808,happiness
4208,23622,love
4209,991,neutral
4210,23414,worry
4211,20477,surprise
4212,36963,worry
4213,11192,neutral
4214,19365,worry
4215,12659,hate
4216,21948,happiness
4217,39972,neutral
4218,1889,worry
4219,26864,neutral
4220,7586,worry
4221,20458,worry
4222,33038,happiness
4223,18217,sadness
4224,28463,happiness
4225,10855,worry
4226,19398,worry
4227,11119,sadness
4228,7780,neutral
4229,21680,happiness
4230,2442,love
4231,9055,worry
4232,24790,neutral
4233,34086,happiness
4234,1337,worry
4235,18115,sadness
4236,13462,worry
4237,11204,worry
4238,29356,fun
4239,30567,happiness
4240,19621,worry
4241,37700,love
4242,28973,neutral
4243,13533,neutral
4244,4506,worry
4245,6112,neutral
4246,38052,neutral
4247,30928,neutral
4248,33300,neutral
4249,1397,neutral
4250,13825,neutral
4251,17240,worry
4252,21719,neutral
4253,18878,neutral
4254,39085,worry
4255,8135,neutral
4256,37479,worry
4257,20985,worry
4258,14836,sadness
4259,5548,neutral
4260,1826,happiness
4261,30258,worry
4262,12928,worry
4263,16801,neutral
4264,27272,worry
4265,779,worry
4266,31720,neutral
4267,3704,worry
4268,4449,worry
4269,37825,worry
4270,35490,worry
4271,6592,worry
4272,12138,neutral
4273,7581,neutral
4274,31958,love
4275,15018,worry
4276,26800,happiness
4277,36804,happiness
4278,20928,love
4279,24066,neutral
4280,36483,neutral
4281,15153,worry
4282,38940,worry
4283,22039,neutral
4284,31409,happiness
4285,8339,happiness
4286,20029,neutral
4287,10354,neutral
4288,26064,happiness
4289,35018,happiness
4290,26506,neutral
4291,17220,happiness
4292,7427,sadness
4293,28157,neutral
4294,28607,love
4295,28065,sadness
4296,12618,worry
4297,36807,neutral
4298,34254,neutral
4299,31155,neutral
4300,23805,happiness
4301,11532,neutral
4302,32475,worry
4303,16930,neutral
4304,10506,neutral
4305,18043,sadness
4306,7974,worry
4307,33784,worry
4308,32500,worry
4309,23529,neutral
4310,15980,neutral
4311,7503,neutral
4312,4619,worry
4313,28675,neutral
4314,16429,neutral
4315,2363,neutral
4316,6527,sadness
4317,17233,worry
4318,37092,neutral
4319,9087,worry
4320,35922,happiness
4321,1348,neutral
4322,31510,worry
4323,11149,sadness
4324,31519,love
4325,39818,worry
4326,35474,happiness
4327,10709,worry
4328,10331,sadness
4329,20839,worry
4330,34034,happiness
4331,6244,worry
4332,6388,sadness
4333,17212,worry
4334,19767,worry
4335,6379,worry
4336,37371,neutral
4337,33550,love
4338,33860,happiness
4339,4040,sadness
4340,31114,love
4341,19849,worry
4342,16467,neutral
4343,14077,worry
4344,977,worry
4345,21523,worry
4346,8028,worry
4347,36759,love
4348,8231,neutral
4349,28100,happiness
4350,14137,neutral
4351,21266,neutral
4352,32481,neutral
4353,27149,neutral
4354,36101,love
4355,29110,worry
4356,5809,love
4357,6662,worry
4358,16096,neutral
4359,13641,neutral
4360,34570,love
4361,18080,neutral
4362,29544,worry
4363,14399,neutral
4364,19626,neutral
4365,29684,neutral
4366,4851,sadness
4367,27970,neutral
4368,32494,love
4369,31190,neutral
4370,17239,neutral
4371,27868,neutral
4372,34413,neutral
4373,7049,worry
4374,38786,neutral
4375,31534,love
4376,927,neutral
4377,35093,happiness
4378,33192,happiness
4379,16718,neutral
4380,5893,neutral
4381,25383,happiness
4382,33436,happiness
4383,23972,sadness
4384,6888,sadness
4385,27450,worry
4386,26748,neutral
4387,17353,neutral
4388,35251,neutral
4389,35947,neutral
4390,36490,neutral
4391,6049,worry
4392,6225,neutral
4393,38018,neutral
4394,24862,happiness
4395,37015,happiness
4396,37716,love
4397,27188,neutral
4398,1710,love
4399,29366,love
4400,12301,sadness
4401,33846,worry
4402,26605,worry
4403,34432,neutral
4404,28364,neutral
4405,25674,happiness
4406,15130,sadness
4407,6514,neutral
4408,9021,worry
4409,3834,sadness
4410,29452,relief
4411,15902,neutral
4412,12384,worry
4413,27104,neutral
4414,4448,sadness
4415,8474,neutral
4416,9887,worry
4417,8692,worry
4418,12954,worry
4419,25887,neutral
4420,15547,neutral
4421,28428,happiness
4422,15832,neutral
4423,15602,worry
4424,317,worry
4425,2255,neutral
4426,26352,worry
4427,6757,worry
4428,23517,neutral
4429,30529,love
4430,20147,neutral
4431,15273,sadness
4432,17756,neutral
4433,12434,worry
4434,29789,neutral
4435,5749,worry
4436,29471,worry
4437,27617,neutral
4438,2867,neutral
4439,19530,worry
4440,4416,worry
4441,25253,neutral
4442,4193,neutral
4443,27953,neutral
4444,5455,worry
4445,25541,happiness
4446,29060,neutral
4447,34100,love
4448,25797,neutral
4449,29603,worry
4450,1696,neutral
4451,11895,worry
4452,34807,love
4453,13951,sadness
4454,26468,neutral
4455,35785,neutral
4456,37034,neutral
4457,22691,neutral
4458,21163,worry
4459,23867,love
4460,14926,worry
4461,12758,neutral
4462,36079,neutral
4463,12509,worry
4464,5342,sadness
4465,18560,neutral
4466,24650,relief
4467,17663,neutral
4468,8057,worry
4469,20871,neutral
4470,9527,worry
4471,2577,sadness
4472,31909,love
4473,17526,worry
4474,35886,happiness
4475,39080,love
4476,918,sadness
4477,10926,worry
4478,22271,surprise
4479,34334,neutral
4480,23891,worry
4481,26157,happiness
4482,7359,neutral
4483,35702,worry
4484,20701,happiness
4485,36421,happiness
4486,19268,neutral
4487,20717,happiness
4488,7893,worry
4489,1661,worry
4490,39333,love
4491,33294,neutral
4492,28542,happiness
4493,28638,neutral
4494,23584,worry
4495,30465,neutral
4496,5511,sadness
4497,36962,neutral
4498,27985,neutral
4499,31083,neutral
4500,35602,neutral
4501,26967,neutral
4502,32257,neutral
4503,22348,neutral
4504,13694,sadness
4505,18387,worry
4506,22793,worry
4507,37125,neutral
4508,19152,worry
4509,9150,hate
4510,8170,worry
4511,13256,worry
4512,11997,neutral
4513,24958,happiness
4514,12065,sadness
4515,22146,neutral
4516,15727,neutral
4517,39271,neutral
4518,27934,happiness
4519,9564,worry
4520,16797,sadness
4521,30653,love
4522,36505,happiness
4523,35687,love
4524,36180,love
4525,38234,neutral
4526,30748,love
4527,9291,worry
4528,26097,happiness
4529,25884,worry
4530,8517,sadness
4531,21306,worry
4532,37454,neutral
4533,6433,worry
4534,15528,neutral
4535,10289,neutral
4536,12959,worry
4537,31460,neutral
4538,9936,happiness
4539,27276,happiness
4540,9057,neutral
4541,33427,happiness
4542,20271,happiness
4543,7615,neutral
4544,28239,neutral
4545,11963,worry
4546,18152,worry
4547,14894,happiness
4548,26243,love
